CAMIS,YEAR,SCORE,SCORE CHANGE
41070554,2013.5,12.5,0.0
41070633,2014.0,7.66666666667,9.0
41070673,2013.5,18.0,16.0
41070857,2013.5,10.5,-3.0
41071232,2012.5,10.875,-4.0
41071308,2013.0,4.66666666667,12.0
41071907,2012.5,17.625,9.0
41071980,2012.33333333,14.5,9.0
41072012,2012.5,10.375,4.0
41072640,2012.66666667,10.1666666667,2.0
41072750,2013.0,10.7777777778,1.0
41072888,2013.0,12.6666666667,-9.0
41072927,2012.5,7.5,6.0
41072936,2013.0,9.16666666667,1.0
41073072,2014.0,12.0,11.0
41073203,2013.0,12.6666666667,1.0
41073304,2014.0,4.33333333333,-4.0
41073413,2013.0,11.3333333333,0.0
41073493,2013.5,9.5,-3.0
41073527,2013.0,14.0,6.0
41073604,2013.5,9.0,0.0
41073631,2013.5,6.5,-1.0
41073776,2013.0,5.83333333333,6.0
41073979,2012.5,15.375,6.0
41073985,2013.5,10.0,-6.0
41074013,2013.0,9.83333333333,-8.0
41074128,2012.5,8.125,-10.0
41074207,2013.5,7.875,-1.0
41074296,2012.5,7.0,3.0
41074315,2012.5,9.5,3.0
41074502,2013.0,14.8333333333,5.0
41074503,2013.33333333,11.5555555556,0.0
41074629,2013.0,10.1666666667,-5.0
41075000,2013.5,9.75,-1.0
41075211,2013.0,4.33333333333,2.0
41075261,2013.0,15.0,-10.0
41075312,2013.5,10.25,6.0
41075406,2012.5,16.625,22.0
41075909,2013.0,8.5,-9.0
41075977,2013.5,15.125,-7.0
41076171,2013.5,12.25,6.0
41076181,2012.5,11.0,6.0
41076270,2014.0,9.66666666667,0.0
41076314,2013.5,18.375,-5.0
41076408,2013.0,10.1666666667,9.0
41076471,2013.5,19.875,40.0
41076499,2013.0,11.0,1.0
41076583,2012.5,14.0,11.0
41076662,2013.0,15.5,1.0
41076903,2012.5,6.5,1.0
41076966,2012.5,5.25,7.0
41076967,2013.0,10.8333333333,10.0
41076969,2013.0,7.33333333333,11.0
41076970,2013.5,4.5,-7.0
41077301,2013.5,9.0,0.0
41077320,2012.5,11.25,0.0
41077433,2013.5,14.625,0.0
41077507,2013.5,17.625,-3.0
41077525,2013.5,12.25,-1.0
41077631,2013.0,14.8333333333,-11.0
41077927,2013.5,13.0,0.0
41078097,2013.0,26.1666666667,21.0
41078099,2013.5,13.1666666667,-5.0
41078147,2013.0,6.5,5.0
41078266,2013.5,13.75,-3.0
41078334,2012.5,13.7083333333,17.0
41078357,2013.0,11.5,1.0
41078736,2013.0,10.0,1.0
41078771,2013.5,10.125,16.0
41078826,2012.5,10.5,-4.0
41079027,2013.0,11.0,10.0
41079206,2013.0,4.77777777778,3.0
41079283,2013.0,17.1666666667,14.0
41079477,2012.5,5.5,-2.0
41079528,2013.5,25.2083333333,33.0
41079532,2013.5,15.75,24.0
41079705,2013.5,9.0,0.0
41080084,2012.5,10.5,-4.0
41080095,2013.0,8.33333333333,7.0
41080133,2013.0,12.3333333333,7.0
41080138,2012.5,11.0,1.0
41080215,2013.5,8.625,3.0
41080363,2013.5,8.25,2.0
41080427,2013.5,9.625,2.0
41080544,2013.5,9.0,-1.0
41080655,2013.5,10.375,4.0
41080675,2013.0,11.0,0.0
41080745,2013.5,11.75,0.0
41080814,2013.5,26.25,-7.0
41081103,2013.5,11.9166666667,-2.0
41081510,2013.5,11.25,3.0
41081535,2013.5,15.5,4.0
41081705,2013.5,10.5,1.0
41081933,2014.0,15.0,-18.0
41081943,2014.0,11.0,0.0
41082137,2012.5,8.125,2.0
41082249,2013.5,19.375,19.0
41082395,2013.33333333,12.5,-1.0
41082707,2012.5,9.625,6.0
41083081,2013.5,11.5,-24.0
41083266,2012.5,9.5,-1.0
41083343,2013.0,25.3333333333,8.0
41083366,2013.5,9.875,3.0
41083380,2013.0,12.0,8.0
41083469,2013.5,22.125,16.0
41083514,2013.0,12.0,-17.0
41083574,2013.5,14.875,-25.0
41083625,2013.5,13.25,-3.0
41083637,2013.0,10.3333333333,-6.0
41083735,2013.5,13.0,-13.0
41083785,2013.5,11.25,6.0
41083839,2013.5,8.25,8.0
41083896,2013.5,8.875,-2.0
41083927,2013.0,13.1666666667,-2.0
41084029,2013.5,12.75,-21.0
41084188,2013.5,8.75,1.0
41084277,2013.33333333,6.66666666667,-1.0
41084481,2014.0,18.5,-12.0
41084540,2013.0,11.3333333333,-2.0
41084753,2012.5,10.0,-6.0
41084772,2012.66666667,10.0,4.0
41084776,2013.5,9.0,0.0
41084833,2012.5,10.25,5.0
41085065,2012.33333333,21.8333333333,14.0
41085105,2012.5,7.25,0.0
41085149,2012.5,8.75,-1.0
41085232,2012.66666667,13.8333333333,2.0
41085412,2013.0,9.66666666667,2.0
41085439,2013.5,14.0,0.0
41085466,2013.0,18.5,-9.0
41085501,2013.0,9.66666666667,-10.0
41085883,2013.0,11.3333333333,10.0
41086054,2013.5,8.25,5.0
41086102,2012.5,8.5,5.0
41086188,2013.5,10.75,3.0
41086204,2013.0,11.8333333333,9.0
41086217,2013.5,13.375,10.0
41086368,2013.5,8.25,-3.0
41086575,2012.5,8.58333333333,-1.0
41086655,2012.5,11.25,-7.0
41086673,2013.5,8.5,-3.0
41086770,2013.5,13.625,-1.0
41086843,2013.0,10.5,-3.0
41086895,2013.5,11.625,0.0
41086965,2013.5,15.1666666667,-10.0
41086967,2013.0,11.6666666667,3.0
41087075,2013.0,11.5,0.0
41087130,2013.0,10.6666666667,-3.0
41087273,2013.5,14.0,7.0
41087509,2013.0,10.0,-1.0
41087519,2013.5,12.0416666667,5.0
41087782,2013.5,9.5,1.0
41087789,2012.5,7.0,2.0
41087832,2012.5,11.75,1.0
41087943,2012.5,13.25,8.0
41088067,2013.0,10.5,4.0
41088268,2013.5,6.0,-8.0
41088457,2013.0,9.33333333333,-8.0
41088463,2013.0,8.66666666667,-10.0
41088630,2013.0,11.8333333333,7.0
41088636,2013.5,11.75,6.0
41088798,2012.5,6.0,-6.0
41088824,2013.0,22.8333333333,-5.0
41088825,2014.0,21.0,-20.0
41088829,2013.0,8.33333333333,7.0
41088838,2013.0,6.16666666667,-3.0
41089169,2012.5,8.875,2.0
41089484,2013.0,6.5,-8.0
41089522,2012.66666667,9.66666666667,-1.0
41089703,2013.5,11.125,-2.0
41089754,2012.5,12.625,15.0
41089762,2012.5,15.125,9.0
41089821,2013.5,9.5,1.0
41089834,2013.5,9.5,9.0
41089835,2014.0,11.1666666667,3.0
41089876,2013.0,12.3333333333,1.0
41090020,2013.5,7.5,7.0
41090082,2013.5,7.25,9.0
41090127,2013.5,15.0,-17.0
41090212,2013.5,13.25,-4.0
41090234,2013.0,7.0,-4.0
41090495,2013.0,29.6666666667,49.0
41090838,2012.5,11.75,1.0
41090957,2013.0,9.33333333333,5.0
41091113,2014.0,8.0,2.0
41091215,2013.5,8.25,-1.0
41091216,2013.0,6.75,-3.0
41091396,2012.0,14.8333333333,1.0
41091555,2013.66666667,9.0,-5.0
41091568,2013.66666667,9.83333333333,11.0
41091599,2013.5,9.25,4.0
41091640,2013.0,13.6666666667,15.0
41091864,2013.0,7.0,-10.0
41091944,2013.5,9.0,3.0
41091949,2013.0,12.3333333333,1.0
41091988,2013.0,9.0,-3.0
41092078,2013.5,9.625,4.0
41092180,2013.0,17.3333333333,3.0
41092223,2014.0,9.0,6.0
41092334,2012.66666667,5.66666666667,-9.0
41092403,2014.0,7.66666666667,9.0
41092609,2013.5,12.25,2.0
41092640,2012.66666667,12.8333333333,-1.0
41092705,2014.0,9.33333333333,-1.0
41092840,2013.33333333,11.3333333333,-5.0
41092947,2013.0,13.5,23.0
41093742,2013.5,11.25,4.0
41093788,2012.5,7.0,4.0
41094023,2012.0,5.66666666667,-7.0
41094080,2013.0,11.6666666667,4.0
41094277,2013.5,13.5,2.0
41094419,2013.5,12.375,9.0
41094459,2014.0,7.83333333333,6.0
41094529,2012.5,16.25,17.0
41094546,2014.0,16.8333333333,5.0
41094647,2013.5,6.375,-7.0
41094661,2014.0,7.66666666667,9.0
41095221,2013.66666667,11.1666666667,0.0
41095392,2013.5,10.25,-2.0
41095403,2013.5,10.375,-3.0
41095477,2014.0,12.0,0.0
41095546,2013.5,15.875,10.0
41095854,2013.5,3.0,4.0
41096100,2013.5,8.25,-7.0
41096112,2012.5,7.25,2.0
41096117,2013.0,11.0,1.0
41096132,2013.0,12.5,9.0
41096340,2013.5,5.25,-11.0
41096346,2013.5,12.75,1.0
41096461,2014.0,11.3333333333,2.0
41096516,2012.5,9.75,-5.0
41096631,2014.0,8.0,6.0
41096634,2014.0,9.33333333333,6.0
41096822,2014.0,9.66666666667,-5.0
41096895,2014.0,10.5,6.0
41097180,2013.5,13.25,-1.0
41097273,2014.0,26.0,16.0
41097283,2013.5,8.375,5.0
41097286,2013.5,21.625,8.0
41097310,2012.5,9.25,4.0
41097313,2013.5,17.375,-11.0
41097443,2013.0,8.61111111111,0.0
41097853,2012.5,9.5,-7.0
41097884,2013.0,13.2777777778,-4.0
41097973,2012.5,16.125,25.0
41098050,2012.5,8.75,9.0
41098073,2013.5,12.0,0.0
41098120,2012.5,14.0,12.0
41098122,2013.0,9.66666666667,-1.0
41098126,2012.5,12.625,0.0
41098178,2013.5,11.625,0.0
41098211,2012.5,12.4583333333,2.0
41098217,2013.0,16.0,-17.0
41098346,2012.5,9.25,2.0
41098607,2013.5,8.75,-4.0
41098650,2013.5,12.25,-15.0
41098752,2012.5,13.125,1.0
41098952,2013.0,11.1666666667,4.0
41098956,2013.5,13.125,-3.0
41098989,2013.5,8.25,11.0
41098999,2013.5,6.5,-1.0
41099225,2013.5,6.66666666667,-1.0
41099360,2012.5,16.0,17.0
41099430,2014.0,11.6666666667,0.0
41099497,2013.0,15.1666666667,-21.0
41099712,2013.0,12.3333333333,-9.0
41099763,2014.0,12.5,0.0
41099797,2013.0,8.33333333333,3.0
41099862,2012.5,11.5,2.0
41100003,2012.5,5.75,-3.0
41100006,2013.66666667,12.5,-8.0
41100265,2013.5,10.25,-1.0
41100350,2014.0,10.6666666667,-6.0
41100403,2013.5,15.125,-13.0
41100434,2013.0,18.0,-2.0
41100502,2013.0,6.33333333333,7.0
41100544,2012.5,4.5,-2.0
41100558,2013.0,9.0,-5.0
41100597,2013.0,10.1666666667,-6.0
41100740,2012.5,15.5,8.0
41100858,2013.0,11.3333333333,1.0
41100958,2013.0,8.16666666667,4.0
41100993,2013.0,8.16666666667,3.0
41101050,2012.5,10.25,3.0
41101595,2013.5,17.375,5.0
41101600,2013.0,10.7222222222,-3.0
41101663,2013.0,12.3333333333,0.0
41101845,2012.5,14.875,11.0
41101851,2014.0,11.6666666667,5.0
41101900,2013.5,9.25,1.0
41101925,2013.66666667,10.0,-3.0
41102001,2013.0,14.3333333333,7.0
41102075,2013.0,9.83333333333,2.0
41102190,2013.33333333,13.6666666667,5.0
41102723,2012.5,12.375,0.0
41102912,2014.0,17.0,-24.0
41102997,2013.5,15.0,-5.0
41103052,2013.0,13.3333333333,10.0
41103064,2013.5,13.75,-11.0
41103169,2013.5,14.375,3.0
41103208,2013.5,11.0,0.0
41103419,2013.33333333,10.8333333333,3.0
41103795,2012.5,4.5,3.0
41103814,2012.5,5.0,-5.0
41103981,2013.0,12.5,-2.0
41104041,2013.5,8.375,8.0
41104062,2013.0,7.0,-8.0
41104212,2013.0,2.66666666667,0.0
41104223,2013.5,8.5,2.0
41104230,2014.0,9.16666666667,2.0
41104417,2012.5,6.0,-12.0
41104489,2012.5,12.0,0.0
41104491,2012.5,10.25,5.0
41104517,2013.0,8.66666666667,-1.0
41104530,2013.0,13.0,12.0
41104540,2014.0,3.33333333333,-3.0
41104568,2012.66666667,8.88888888889,-5.0
41104587,2013.0,7.5,1.0
41104596,2013.5,7.75,7.0
41104783,2013.0,13.5555555556,-9.0
41104863,2013.66666667,15.6666666667,37.0
41104875,2013.5,14.375,5.0
41105041,2013.5,16.25,-6.0
41105157,2012.5,12.0,3.0
41105180,2012.5,7.25,1.0
41105271,2013.5,9.25,-4.0
41105288,2013.5,6.25,-7.0
41105300,2013.0,4.83333333333,-2.0
41105399,2013.5,13.0,-9.0
41105415,2013.0,7.83333333333,3.0
41105497,2013.66666667,11.5,3.0
41105572,2012.5,9.125,-6.0
41105644,2014.0,8.33333333333,3.0
41105757,2013.0,11.1666666667,-1.0
41105879,2013.5,11.25,-1.0
41105947,2012.5,16.75,21.0
41106233,2013.0,11.0,6.0
41106252,2013.0,10.6666666667,1.0
41106262,2013.5,11.0,2.0
41106321,2013.5,11.625,-1.0
41106459,2013.0,3.0,-2.0
41106644,2013.0,5.0,-3.0
41106653,2012.5,3.75,3.0
41106672,2013.5,11.0,4.0
41106681,2013.5,7.25,-6.0
41107259,2013.5,7.0,-5.0
41107325,2013.0,12.3333333333,-1.0
41107373,2012.5,13.25,6.0
41107447,2012.5,7.625,-9.0
41107527,2012.5,10.25,-2.0
41107658,2012.5,4.25,-8.0
41107780,2012.5,10.75,1.0
41107847,2013.0,12.0,-2.0
41108006,2013.5,12.1666666667,0.0
41108012,2013.5,16.375,12.0
41108068,2014.0,8.0,4.0
41108105,2013.5,17.125,-3.0
41108575,2013.5,11.25,7.0
41108581,2013.0,8.83333333333,3.0
41108812,2013.5,9.875,0.0
41108853,2013.0,9.33333333333,1.0
41108957,2013.5,8.5,-8.0
41108966,2012.5,9.5,-4.0
41108999,2013.0,9.16666666667,3.0
41109162,2013.5,18.5,39.0
41109275,2013.0,12.0,-3.0
41109381,2013.0,12.0,-2.0
41109419,2013.0,10.1666666667,1.0
41109543,2012.5,8.75,1.0
41109574,2013.0,8.33333333333,5.0
41109649,2012.5,4.75,9.0
41109700,2012.5,9.75,-1.0
41109911,2013.0,9.66666666667,-6.0
41109985,2013.5,13.375,-16.0
41110219,2013.5,8.5,8.0
41110390,2013.0,12.0,3.0
41110462,2013.5,11.5,1.0
41110540,2013.5,13.25,4.0
41110892,2013.0,13.75,5.0
41110973,2013.0,11.0,17.0
41111038,2013.66666667,8.66666666667,5.0
41111237,2013.0,7.33333333333,8.0
41111393,2013.0,15.5,-1.0
41111464,2013.66666667,13.5555555556,15.0
41111524,2012.66666667,11.1666666667,-7.0
41111912,2012.5,11.375,6.0
41112470,2012.5,8.875,0.0
41112524,2013.0,10.8333333333,-1.0
41112530,2012.5,8.25,2.0
41112617,2013.5,11.25,1.0
41112636,2012.66666667,11.0,2.0
41112758,2013.0,5.33333333333,-2.0
41112761,2013.0,5.0,-7.0
41112797,2012.5,7.0,-4.0
41112819,2013.5,14.625,15.0
41112888,2013.0,9.83333333333,-1.0
41113037,2014.0,11.6666666667,5.0
41113339,2013.5,12.25,2.0
41113515,2014.0,13.5,-8.0
41114235,2013.0,12.0,3.0
41114238,2013.5,10.375,6.0
41114294,2014.0,13.6666666667,7.0
41114613,2013.5,21.5,-33.0
41114743,2013.5,9.0,7.0
41114768,2014.0,9.83333333333,5.0
41115188,2013.33333333,11.6666666667,3.0
41115193,2013.0,6.66666666667,-7.0
41115406,2013.5,14.875,18.0
41115447,2014.0,13.0,-6.0
41115711,2012.5,10.125,-1.0
41115740,2013.0,10.0,3.0
41115745,2013.5,12.25,9.0
41115762,2013.0,11.8333333333,6.0
41115908,2013.5,8.375,10.0
41116011,2012.5,16.75,14.0
41116368,2013.5,16.75,1.0
41116435,2012.5,8.04166666667,3.0
41116537,2013.0,7.5,2.0
41116575,2012.5,11.625,14.0
41116590,2013.0,8.66666666667,0.0
41116617,2013.0,12.0,29.0
41117050,2013.5,13.5,6.0
41117064,2013.0,13.5,-12.0
41117086,2013.5,6.25,7.0
41117249,2013.0,10.3333333333,6.0
41117321,2013.5,13.5,1.0
41117350,2012.5,6.75,-8.0
41117553,2013.5,14.625,4.0
41117663,2013.0,22.5,28.0
41117697,2013.5,9.875,-3.0
41117739,2013.5,13.0,6.0
41117789,2012.5,8.875,9.0
41117795,2013.0,10.0,-1.0
41117836,2013.0,11.0,-1.0
41117842,2013.5,6.0,-8.0
41117938,2013.66666667,7.66666666667,-6.0
41117947,2012.5,9.0,1.0
41118090,2013.0,17.0,11.0
41118091,2014.0,3.33333333333,-3.0
41118126,2014.0,11.3333333333,0.0
41118148,2013.5,12.5,-5.0
41118203,2013.0,8.0,18.0
41118227,2013.0,9.16666666667,1.0
41118287,2012.5,10.5,3.0
41118367,2013.0,16.1666666667,13.0
41118794,2012.5,16.5,-11.0
41118839,2013.5,9.75,0.0
41119018,2013.0,19.1666666667,16.0
41119140,2013.0,7.66666666667,-11.0
41119200,2012.5,10.125,0.0
41119269,2013.5,10.875,2.0
41120082,2012.33333333,9.33333333333,-8.0
41120276,2013.0,9.16666666667,-5.0
41120361,2013.0,16.6666666667,15.0
41120478,2013.0,7.83333333333,1.0
41120682,2014.0,7.16666666667,11.0
41120866,2013.0,11.9444444444,-4.0
41120876,2014.0,11.6666666667,-1.0
41121169,2013.0,9.33333333333,4.0
41121531,2013.0,14.6666666667,15.0
41121595,2013.0,7.33333333333,0.0
41121747,2013.5,11.75,1.0
41122178,2012.5,10.875,3.0
41122196,2013.0,29.0,28.0
41122435,2013.0,10.0,8.0
41122841,2013.0,10.1666666667,6.0
41122892,2013.0,14.5,10.0
41123001,2013.0,9.0,-1.0
41123042,2013.0,8.5,-4.0
41123341,2012.33333333,8.33333333333,2.0
41123415,2013.5,16.75,-5.0
41123423,2013.0,13.8333333333,-1.0
41123512,2013.5,7.0,-7.0
41123535,2013.5,8.875,-4.0
41123837,2012.5,24.25,22.0
41123883,2014.0,8.66666666667,-4.0
41123940,2013.66666667,9.66666666667,5.0
41124322,2013.0,13.7222222222,19.0
41124419,2012.5,11.375,3.0
41124425,2012.5,12.25,-2.0
41124515,2013.33333333,4.5,3.0
41124964,2012.5,9.375,-6.0
41125267,2013.0,10.3333333333,3.0
41125485,2013.5,21.0,-6.0
41125652,2014.0,10.0,0.0
41125662,2013.5,5.0,5.0
41125700,2013.0,17.0,4.0
41125764,2013.0,3.66666666667,-3.0
41125769,2013.5,10.75,7.0
41125776,2013.0,3.66666666667,-2.0
41125878,2013.0,9.33333333333,2.0
41126001,2013.0,10.3333333333,-1.0
41126055,2013.5,13.75,-7.0
41126158,2014.0,11.0,1.0
41126295,2013.0,4.66666666667,1.0
41126317,2013.0,8.33333333333,10.0
41126655,2014.0,10.6666666667,-5.0
41126771,2013.0,10.6666666667,5.0
41126935,2013.5,9.375,1.0
41126939,2012.5,9.25,-10.0
41127083,2012.33333333,8.83333333333,1.0
41127209,2014.0,11.3333333333,2.0
41127243,2013.5,16.0,2.0
41127492,2012.5,11.8333333333,0.0
41127647,2013.0,15.3333333333,-3.0
41127786,2013.0,10.3333333333,0.0
41127868,2013.5,17.625,-15.0
41127877,2013.5,12.375,0.0
41128070,2013.0,7.5,5.0
41128211,2013.0,14.0,8.0
41128245,2013.0,15.0,-9.0
41128262,2013.5,8.75,0.0
41128554,2013.5,9.75,6.0
41128669,2013.0,9.0,-4.0
41129035,2013.5,12.625,3.0
41129069,2013.0,16.6666666667,-5.0
41129085,2013.5,7.875,5.0
41129116,2013.0,6.16666666667,5.0
41129343,2013.5,28.0,45.0
41129350,2013.5,7.75,11.0
41129375,2012.5,8.125,-10.0
41129706,2012.5,16.875,12.0
41129965,2013.33333333,9.08333333333,-3.0
41129994,2013.0,15.1666666667,8.0
41130146,2012.5,5.0,0.0
41130517,2013.0,10.0,-1.0
41130552,2012.5,9.375,5.0
41130591,2014.0,11.0,-5.0
41130663,2013.5,10.625,-7.0
41130782,2012.66666667,11.6666666667,-1.0
41130819,2013.5,10.625,-3.0
41130849,2013.0,20.3333333333,15.0
41130934,2013.0,8.33333333333,-7.0
41131002,2013.5,10.5,12.0
41131042,2013.5,15.25,7.0
41131167,2014.0,12.1666666667,0.0
41131266,2013.5,8.5,-8.0
41131408,2013.5,8.5,3.0
41131625,2013.5,8.5,-3.0
41131732,2012.5,9.0,3.0
41131819,2012.5,11.5,-5.0
41131836,2012.5,5.25,-5.0
41131950,2014.0,9.66666666667,2.0
41132242,2013.5,8.5,2.0
41132351,2013.0,10.5,7.0
41132647,2013.5,13.875,-6.0
41132816,2013.0,11.8333333333,13.0
41132845,2013.66666667,13.1666666667,-20.0
41132975,2012.5,8.5,-1.0
41133094,2013.5,10.5,1.0
41133245,2012.5,8.875,5.0
41133582,2013.5,11.25,7.0
41133869,2012.33333333,10.0,-1.0
41133994,2013.0,12.1666666667,-4.0
41134066,2012.5,14.75,6.0
41134212,2012.5,19.125,0.0
41134612,2013.5,13.5833333333,10.0
41134699,2012.5,15.625,6.0
41134784,2013.5,11.625,-4.0
41134842,2013.5,11.0,1.0
41135051,2010.5,18.25,4.0
41135075,2012.5,11.75,-2.0
41135090,2012.5,10.75,14.0
41135587,2013.0,4.33333333333,-6.0
41135793,2013.5,10.5,10.0
41135835,2013.5,30.125,3.0
41135859,2013.33333333,6.0,10.0
41136253,2013.0,9.66666666667,-2.0
41136521,2013.5,5.375,4.0
41136620,2012.5,11.375,5.0
41136763,2012.5,5.625,2.0
41136967,2013.5,9.25,1.0
41136985,2012.5,4.25,-6.0
41137116,2013.5,11.5,-15.0
41137141,2012.5,9.5,3.0
41137162,2014.0,11.3333333333,-6.0
41137336,2013.5,13.0833333333,9.0
41137340,2013.5,8.625,-5.0
41137586,2013.0,5.66666666667,-1.0
41137607,2013.5,21.0,-29.0
41137839,2012.5,18.125,19.0
41137942,2012.5,13.875,6.0
41138026,2012.5,15.625,20.0
41138049,2013.0,12.1666666667,8.0
41138056,2013.5,8.5,-3.0
41138123,2013.5,14.75,-11.0
41138136,2013.5,10.5,-2.0
41138257,2013.5,10.375,3.0
41138498,2012.5,14.375,7.0
41138581,2013.5,13.25,23.0
41138610,2013.5,10.875,1.0
41138910,2013.5,13.25,4.0
41138977,2014.0,10.3333333333,-1.0
41138983,2013.0,10.1666666667,6.0
41138984,2013.5,11.75,-1.0
41139007,2013.5,7.5,-1.0
41139066,2014.0,9.16666666667,3.0
41139219,2013.0,10.6666666667,-7.0
41139255,2013.0,21.8333333333,2.0
41139263,2013.5,14.375,-16.0
41139432,2013.5,11.25,-1.0
41139460,2012.5,12.4583333333,3.0
41139608,2012.5,8.875,-2.0
41139612,2013.0,16.6666666667,-11.0
41139783,2012.5,8.375,-5.0
41140005,2013.0,10.3333333333,2.0
41140140,2013.5,8.25,6.0
41140173,2012.5,8.75,-3.0
41140289,2013.0,10.3333333333,10.0
41140522,2013.33333333,11.8333333333,1.0
41140612,2013.0,3.0,2.0
41140762,2013.5,12.375,-1.0
41140987,2013.5,4.875,12.0
41140991,2012.66666667,7.33333333333,0.0
41140992,2013.5,5.75,-4.0
41141037,2013.5,14.25,8.0
41141330,2013.0,11.1666666667,3.0
41141439,2014.0,6.0,1.0
41141500,2013.5,10.25,0.0
41141755,2013.5,11.625,1.0
41141781,2013.5,12.0,16.0
41141976,2013.5,11.25,3.0
41142173,2013.5,10.5,3.0
41142196,2013.5,8.25,-2.0
41142210,2013.0,10.8333333333,-1.0
41142211,2012.5,12.0,-1.0
41142355,2013.5,8.375,1.0
41142394,2013.0,11.0,-3.0
41142418,2013.5,11.5,-1.0
41142467,2012.5,11.875,3.0
41142578,2013.5,10.5,2.0
41142637,2013.5,8.75,7.0
41142640,2013.5,8.125,5.0
41142665,2012.5,10.375,6.0
41142675,2013.5,10.125,9.0
41142715,2013.0,11.0,3.0
41142962,2013.0,8.16666666667,-2.0
41143058,2013.5,9.875,0.0
41143170,2013.5,18.875,16.0
41143179,2013.0,6.83333333333,5.0
41143410,2013.0,11.3333333333,-1.0
41143475,2012.5,15.0416666667,-17.0
41143605,2012.5,13.75,-3.0
41143890,2014.0,2.0,0.0
41144024,2013.0,11.6666666667,-14.0
41144043,2013.66666667,12.5555555556,-5.0
41144145,2013.0,8.33333333333,-3.0
41144258,2012.66666667,9.16666666667,-4.0
41144262,2013.0,12.0,-4.0
41144369,2012.5,17.875,0.0
41144476,2013.5,14.875,8.0
41144484,2013.5,8.625,5.0
41144626,2012.5,9.875,1.0
41144858,2012.5,10.5,3.0
41144904,2012.33333333,8.16666666667,4.0
41144948,2012.5,8.0,-6.0
41144991,2013.0,20.8333333333,-6.0
41145020,2013.0,16.75,20.0
41145134,2012.5,7.5,-2.0
41145163,2013.0,15.0,6.0
41145185,2013.0,9.83333333333,-2.0
41145521,2013.0,12.0,-1.0
41145557,2014.0,9.33333333333,4.0
41145879,2013.5,11.25,-2.0
41145911,2013.5,11.625,0.0
41146006,2014.0,5.0,-2.0
41146015,2013.5,8.5,8.0
41146119,2013.0,8.83333333333,-4.0
41146372,2013.5,11.25,-1.0
41146469,2014.0,11.1666666667,0.0
41146939,2014.0,6.33333333333,5.0
41146966,2013.5,6.25,4.0
41147269,2013.0,17.1666666667,5.0
41147318,2013.0,10.3333333333,-3.0
41147330,2012.5,8.75,6.0
41147516,2012.66666667,13.8333333333,4.0
41147597,2013.5,16.375,-4.0
41147661,2012.5,10.875,1.0
41147671,2012.5,13.25,-6.0
41147901,2014.0,11.3333333333,-3.0
41147913,2012.5,7.0,7.0
41148002,2012.5,10.0,1.0
41148043,2013.5,10.25,2.0
41148105,2013.5,10.0,3.0
41148107,2013.5,8.0,-5.0
41148187,2012.5,6.625,0.0
41148214,2013.5,14.5,18.0
41148236,2012.5,8.5,3.0
41148325,2013.33333333,10.0,6.0
41148400,2012.66666667,9.83333333333,0.0
41148473,2012.5,7.25,-6.0
41148507,2013.0,4.5,5.0
41148534,2013.5,14.25,-12.0
41148569,2012.5,9.5,1.0
41148631,2013.0,16.6666666667,24.0
41148666,2013.5,13.75,4.0
41148766,2013.0,7.16666666667,6.0
41148780,2013.5,11.5,2.0
41148810,2013.0,8.61111111111,2.0
41148907,2012.5,10.75,0.0
41148931,2012.5,8.75,-2.0
41149059,2012.5,9.25,5.0
41149143,2012.5,12.875,4.0
41149243,2012.5,11.0,-4.0
41149249,2013.5,12.625,-2.0
41149372,2012.5,11.125,8.0
41149373,2012.5,18.375,8.0
41149393,2012.5,6.25,10.0
41149565,2013.0,9.66666666667,-3.0
41149575,2013.0,16.0,0.0
41149653,2013.0,12.3333333333,-19.0
41149695,2013.0,14.5,-11.0
41149849,2013.0,12.0,7.0
41150133,2013.5,5.5,6.0
41150371,2012.5,9.625,4.0
41150437,2013.0,9.55555555556,-4.0
41150462,2012.33333333,24.3333333333,40.0
41150606,2013.0,13.1666666667,3.0
41150646,2013.0,9.0,4.0
41150814,2012.5,5.75,5.0
41151116,2013.0,13.6666666667,6.0
41151158,2013.0,8.5,2.0
41151163,2013.5,10.75,-1.0
41151265,2014.5,8.75,-4.0
41151295,2013.0,18.7222222222,-24.0
41151507,2013.0,16.5,-5.0
41151521,2012.5,10.5,-2.0
41151839,2013.5,7.875,4.0
41151907,2013.5,12.25,4.0
41151982,2012.5,10.75,0.0
41151989,2013.5,10.0,0.0
41152095,2013.0,7.5,-2.0
41152216,2013.0,9.61111111111,3.0
41152727,2013.0,7.83333333333,1.0
41152741,2013.5,9.625,7.0
41152860,2013.5,10.75,-4.0
41152865,2014.0,8.33333333333,-1.0
41152867,2013.5,10.25,-6.0
41152958,2012.5,15.7916666667,16.0
